path,ext,bytes,sha1_12,group,role,destination,status,first_headings
docs/experiment_reports/claude_temporal/small_sample_subspace_cd_2026-06-21.md,.md,2456,468819eb2b23,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,"# THE TWIST (N<<B small-sample set-subspace CD) — also FAILS (2026-06-21) / ## Result — AUC(change vs no-change) / ## Verdict — FAILS; the twist is dead too / ## The complete, exhaustive picture (every regime tested)"
docs/experiment_reports/claude_temporal/ssds_L0_2026-06-20.md,.md,2703,0bbd9d609641,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# Signal-subspace DS (faithful Kanai 2023) — L0 construction sanity (2026-06-20) / ## Construction (ledger §1/§2) / ## Result (15 seeds/type) / ## Verdict / ## Next (decisive)
docs/experiment_reports/claude_temporal/ssds_longseries_2026-06-20.md,.md,4297,fa3a373294a6,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,"# SSDS long-series FAIR test — faithful signal-subspace DS on multi-year S2 (2026-06-20) / ## TEST 1 — seasonality false-alarm (held-out normal years; LOWER = more robust) / ## TEST 2 — controlled detection (splice Corn Belt → Amazon at 4.3 yr; D_N from Corn Belt normal) / ## NULL-SPLICE CONTROL (critical falsifier — splice Corn Belt to a phase-aligned earlier Corn-Belt stretch) / ## Verdict — GENUINE LEAD (first real positive), not yet proven / ## Decisive validation"
docs/experiment_reports/claude_temporal/ssds_natural_2026-06-20.md,.md,3238,f19ec8896cee,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,"# SSDS-natural — the lead does NOT replicate on real natural changes (2026-06-20) / ## Results (localization within ±120 days of the documented change; margin = peak/background) / ## Findings (blunt) / ## Verdict — LEAD DOWNGRADED to a narrow, unproven niche / ## Options"
docs/experiment_reports/claude_temporal/ssds_phenology_2026-06-20.md,.md,2694,6fbf335e8675,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,"# SSDS-phenology — the final fair shot FAILED (2026-06-20) / ## Results — a_hat detects the onset on 0/3 sites, beaten by TRIVIAL baselines on all 3 / ## CONCLUSION — the subspace-as-better-detector thesis is comprehensively falsified on real data / ## The contribution is the DIAGNOSTIC"
docs/experiment_reports/claude_temporal/ssds_S2_tenerife_2026-06-20.md,.md,3031,34d6bf0f08bf,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,"# SSDS-S2 — faithful signal-subspace DS on a real S2 fire (Tenerife Arafo 2023) (2026-06-20) / ## Result (regular-grid resampled; fire = 2023-08-27, idx 36) / ## Findings / ## Critical caveat — this series cannot FAIRLY test the faithful method (under-powered, not refuted) / ## Verdict / ## Next options (decision point)"
docs/experiment_reports/claude_temporal/ssds_validate_2026-06-20.md,.md,3062,bfc5c1d86f6f,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,"# SSDS-validate — the lead vs the STANDARD harmonic baseline (2026-06-20) / ## Results / ## Findings / ## Caveats (still a LEAD, not a finished result) / ## Verdict"
docs/experiment_reports/claude_temporal/t1_changetype_2026-06-20.md,.md,2572,9d3876fe59e6,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# T1 L1 — geometric change-TYPE characterization: REDUNDANT (folds into diagnostic) (2026-06-20) / ## Result — classify abrupt vs gradual (AUC) / ## Verdict — T1 REDUNDANT (pre-committed outcome) / ## Significance + what remains
docs/experiment_reports/claude_temporal/t2_rtw_2026-06-21.md,.md,2764,9355f0b8f0fe,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# T2 — RTW warp-invariant CD go/no-go: NO-GO (DTW/TWDTW own the cell) (2026-06-21) / ## Result (fair test: magnitude-matched warp vs shape so raw-L2→0.5; strong nonlinear warp; stabilized RTW) / ## Verdict — NO-GO / ## Consequence — my proposed experimental line is EXHAUSTED
docs/experiment_reports/cross_branch_research_evidence_matrix_2026-06-22.md,.md,25569,7fe17371bd24,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# Cross-Branch Research Evidence Matrix / ## 1. Purpose / ## 2. Evidence Rules / ## 3. Cross-Branch Results / ## 4. Sensei-Method Completion Matrix / ## 5. What Currently Works Well Enough To Present / ## 6. Ranked Research Problems / ### 6.1 Recommended immediate problem
docs/experiment_reports/hsi_band_image_transfer_2026-06-22.md,.md,5293,125bf35a9416,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# HSI Band-Image Transfer Pressure Test / ## 1. Question / ## 2. Construction / ## 3. Fixed Rank-11 Results / ## 4. Spatial Block-Bootstrap Pressure / ## 5. Stability And Post-Hoc Rank Diagnostic / ## 6. Interpretation / ## 7. Reproduction
docs/experiment_reports/hsi_band_image_transfer_protocol_2026-06-22.md,.md,2455,71e065f58ba4,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# Frozen HSI Band-Image Transfer Protocol / ## 1. Question / ## 2. Frozen Construction / ## 3. Data And Metrics / ## 4. Evidence Boundary / ## 5. Command
docs/experiment_reports/hsi_local_moment_geometry_2026-06-21.md,.md,8276,ca075aa2de19,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# Local Hyperspectral Moment Geometry And DS Projection / ## 1. Research Question / ## 2. Prior-Art Boundary / ## 3. Construction Card / ## 4. Data And Protocol / ## 5. Mechanism Verification / ## 6. Held-Out Results / ## 7. Farmland Polarity Killer Control
docs/experiment_reports/multisenge_rtw_invariance_gate_2026-06-21.md,.md,7009,8a688d9f4e42,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# MultiSenGE Randomized Time Warping Invariance Gate / ## 1. Research Question / ## 2. Verdict / ## 3. Method Construction / ## 4. Data And Split / ## 5. Controlled Transformations / ## 6. Baselines / ## 7. Target Decomposition
docs/experiment_reports/multispectral_temporal_difference_subspaces_2026-06-19.md,.md,12606,6f4f88c2bedf,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# Multispectral Temporal Difference-Subspace Report / ## 1. Question / ## 2. Subspace Construction / ## 3. Geometry / ## 4. Verification / ## 5. Controlled Nuisance Findings / ## 6. MultiSenGE Sequence / ## 7. Four-Sequence IPOL Pressure Test
docs/experiment_reports/oscd_band_image_ds_score_ablation_2026-06-18.md,.md,7942,530c4be1e9fa,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# OSCD Band-Image DS Score Ablation / ## 1. Purpose / ## 2. Commands / ## 3. Score Definitions / ## 4. Core5 Results / ## 5. All-City Results / ## 6. Main Finding / ## 7. Spatially Meaningful Interpretation
docs/experiment_reports/oscd_band_image_matched_spatial_controls_2026-06-22.md,.md,11023,9c7ed19e527f,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# OSCD Band-Image DS Matched Spatial Controls / ## 1. Research Question / ## 2. Construction And Matched Controls / ## 3. Protocol / ## 4. All-City Matched-Control Result / ## 5. Official Split Check / ## 6. Complementarity Follow-Up / ## 7. Qualitative Findings
docs/experiment_reports/oscd_core_sweep_3seed_150epoch_2026-05-03.md,.md,5312,fda90da7af57,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# OSCD Core Sweep Results / ## Table Of Contents / ## Question / ## Mean Test Metrics / ## E1 Raw+DS Minus E0 Raw / ## E3 Raw+DS+PCA Minus E0 Raw / ## Siamese Baseline / ## Thesis Consequences
docs/experiment_reports/oscd_spatial_ds_baseline_pressure_2026-06-18.md,.md,12586,da63ec6d6ba3,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# OSCD Spatial DS And Classical Baseline Pressure Test / ## 1. Research Question / ## 2. Source-To-Code Checks / ### IR-MAD / ### Celik PCA-KMeans / ## 3. Protocol / ## 4. Corrected All-City Results / ## 5. Band-Image Rank Sensitivity
docs/experiment_reports/oscd_spatial_flatbands_allcities_2026-06-18.md,.md,8410,ed8d18657679,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# OSCD Spatial DS Sweep: Flattened-Band Candidate Across All Cities / ## 1. Purpose / ## 2. Command / ## 3. Sweep Design / ## 4. Flattened-Band Construction / ## 5. Mean Results Across 24 Cities / ## 6. Winner Counts / ## 7. Interpretation
docs/experiment_reports/oscd_spatial_subspace_sweep_core5_2026-06-14.md,.md,5762,41a5ccf0a86e,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# OSCD Spatial Subspace Sweep: Core5 Cities / ## 1. Purpose / ## 2. Command / ## 3. Sweep Design / ## 4. Mean Results Across 5 Cities / ## 5. City-Level Winners / ## 6. Interpretation / ## 7. Decision
docs/experiment_reports/oscd_successive_subspace_learning_ds_2026-06-23.md,.md,11840,3693e9a01712,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# Successive Spatial Subspace Learning With Difference Subspace On OSCD / ## 1. Research Question / ## 2. Evidence Boundary / ## 3. Exact Construction / ### 3.1 Shared successive Saab representation / ### 3.2 Spatial Band-Image subspace at each hop / ## 4. Matched Controls / ## 5. Formula And Mechanism Verification
docs/experiment_reports/seasonal_observation_subspace_stress_test_2026-06-20.md,.md,12850,771ae9969a53,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# Seasonal Observation Subspace Stress Test / ## 1. Question / ## 2. Construction / ## 3. Stress Protocol / ## 4. Main Results / ## 5. Failure Boundary / ## 6. Real-Data Gate / ## 7. Decision
docs/experiment_reports/spacenet7_band_image_transfer_2026-06-22.md,.md,3858,495f8330fd31,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# SpaceNet7 Band-Image Transfer: Building Appearances / ## 1. Question / ## 2. Frozen Protocol / ## 3. Results / ## 4. Paired Clustered Comparisons / ## 5. Interpretation And Decision / ## 6. Reproduction
docs/experiment_reports/spacenet7_band_image_transfer_protocol_2026-06-22.md,.md,2052,8f602f3f24f3,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# Frozen SpaceNet7 Band-Image Transfer Protocol / ## 1. Question / ## 2. Frozen Construction / ## 3. Data And Statistics / ## 4. Decision Gate / ## 5. Command
docs/experiment_reports/spacenet7_temporal_subspace_validation_2026-06-21.md,.md,6844,9b4a890d2c36,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# SpaceNet 7 Temporal Subspace Validation / ## 1. Research Question / ## 2. Dataset And Labels / ## 3. Frozen Construction / ## 4. Fair Controls And Fixed Hybrid / ## 5. Confirmation Results / ## 6. Interpretation And Decision / ## 7. Reproducibility Artifacts
docs/experiment_reports/successive_saab_trainfit_external_gate_2026-06-23.md,.md,10610,416670ec7198,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# Train-Fitted Successive Saab-DS And External Transfer Gate / ## 1. Question / ## 2. Exact Protocol / ### 2.1 Frozen successive transform / ### 2.2 Matched controls / ## 3. OSCD Train-City-Fitted Result / ## 4. OSCD Seed Stability / ## 5. xBD-S12 External Transfer
docs/experiment_reports/xbd_s12_external_validation_2026-06-22.md,.md,18805,98b417fdb1f9,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# xBD-S12 External Validation: Spatial Subspace Geometry / ## 1. Research Question / ## 2. Evidence Status / ## 3. Construction And Comparisons / ## 4. Primary Full-Scene Damage Retrieval / ## 5. DS-Specific Matched-Control Result / ## 6. What The Geometry Represents / ## 7. Boundary Stress Test
docs/experiment_reports/xbd_s12_frozen_external_protocol_2026-06-22.md,.md,6534,a2006fc2fbfd,experiment_reports,experiment evidence/report/asset,EXPERIMENTS_RESULTS; METHODS_REFERENCE/LITERATURE as needed,preserved evidence; distilled into result ledger/index,# xBD-S12 Frozen External Validation Protocol / ## 1. Question / ## 2. Dataset And Split / ## 3. Label Views / ## 4. Frozen Preprocessing And Rank / ## 5. Frozen Methods / ## 6. Metrics And Statistical Unit / ## 7. Decision Gates
docs/figures/claude_temporal/fig_mssa_construction.png,.png,134462,d13dad946b30,figures,figure or figure-generation support,EXPERIMENTS_RESULTS or presentation support if used,preserved asset; indexed,
docs/figures/claude_temporal/fig_velocity_acceleration.png,.png,79201,760e27f7202a,figures,figure or figure-generation support,EXPERIMENTS_RESULTS or presentation support if used,preserved asset; indexed,
docs/figures/claude_temporal/make_schematics.py,.py,6504,cccda1ca79a7,figures,figure or figure-generation support,EXPERIMENTS_RESULTS or presentation support if used,preserved asset; indexed,# ---------------------------------------------------------------- Fig 1: M-SSA construction / # ---------------------------------------------------------------- Fig 2: velocity/acceleration on geodesic
docs/figures/claude_temporal/result_fig_dynamics_auc.png,.png,46368,a3f5410739cc,figures,figure or figure-generation support,EXPERIMENTS_RESULTS or presentation support if used,preserved asset; indexed,
docs/figures/claude_temporal/result_fig_multiband_auc.png,.png,40344,ef245929b5fe,figures,figure or figure-generation support,EXPERIMENTS_RESULTS or presentation support if used,preserved asset; indexed,
docs/figures/claude_temporal/result_fig_noise_sweep.png,.png,57971,12bc9bf2e732,figures,figure or figure-generation support,EXPERIMENTS_RESULTS or presentation support if used,preserved asset; indexed,
docs/figures/claude_temporal/result_real_gate0.png,.png,231240,77f21540cf6e,figures,figure or figure-generation support,EXPERIMENTS_RESULTS or presentation support if used,preserved asset; indexed,
docs/figures/claude_temporal/result_real_recovery.png,.png,384058,4659492dafa9,figures,figure or figure-generation support,EXPERIMENTS_RESULTS or presentation support if used,preserved asset; indexed,
docs/figures/difference_subspace_orders.png,.png,161601,201780e59df8,figures,figure or figure-generation support,EXPERIMENTS_RESULTS or presentation support if used,preserved asset; indexed,
docs/figures/difference_subspace_orders.svg,.svg,18086,38a894aca37c,figures,figure or figure-generation support,EXPERIMENTS_RESULTS or presentation support if used,preserved asset; indexed,
docs/pending_deletion_review/old_knowledge_base/01_core_subspace_geometry.md,.md,9147,54d09b327c86,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# KB 01: Core Subspace Geometry / ## Difference Subspace And Its Generalization For Subspace-Based Methods / ## Discriminant Feature Extraction By Generalized Difference Subspace / ## Second-Order Difference Subspace / ## Generalized Mutual Subspace-Based Methods For Image-Set Classification / ## Tensor Analysis With n-Mode Generalized Difference Subspace / ## Geometry Of Subspace Set And Its Application To Machine Learning / ## Honest Novelty Verdict
docs/pending_deletion_review/old_knowledge_base/02_temporal_sequence_geometry.md,.md,13828,b039701077d6,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# KB 02: Temporal And Sequence Geometry / ## Time-Series Anomaly Detection Based On Difference Subspace Between Signal Subspaces / ## Particularities And Commonalities Of Singular Spectrum Analysis / ## Feature Sequence Representation Via Slow Feature Analysis / ## Slow Feature Subspace / ## Slow Feature Analysis For Change Detection In Multispectral Imagery / ## Temporally Regularized CCA For Fingerspelled Word Spotting / ## S3CCA: Smoothly Structured Sparse CCA For Partial Pattern Matching
docs/pending_deletion_review/old_knowledge_base/03_signal_tensor_and_remote_sensing.md,.md,6205,d21cdd432606,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# KB 03: Signal, Tensor, And Remote-Sensing Methods / ## Signal Latent Subspace / ## Adaptive Regularized Low-Rank Tensor Decomposition For HSI Denoising And Destriping / ## Spatial Context Awareness For Unsupervised Change Detection In Optical Satellite Images (SiROC) / ## Open-Access Battle Damage Detection Via Pixel-Wise T-Test On Sentinel-1 / ## Honest Novelty Verdict / ## Next Falsifiable Step"
docs/pending_deletion_review/old_knowledge_base/04_hyperspectral_cd_boundary.md,.md,11680,d42902970066,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# KB 04: Hyperspectral Temporal Change-Detection Boundary / ## Review Boundary / ### Multitemporal HSI-CD review, 2019 / ### Practical MS/HS CD review, 2019 / ### Latest peer-reviewed HSI-CD survey, 2025 / ## Closest Subspace And Covariance Methods / ### Asymmetric background-subspace HSI CD / ### Covariance equalization and quadratic ACD"
docs/pending_deletion_review/old_knowledge_base/05_project_evidence_map.md,.md,6703,d243eddbffc0,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# KB 05: Project Evidence And Researcher Constraints / ## Advisor And Researcher Steers / ## Findings That Close Directions / ### Rank-1 first-order DS is SAM / ### Plain subspace detection loses on real data / ### Generic invariance is occupied / ### Trajectory dynamics is largely closed / ### Mean-preserving distributional change is the residual
docs/pending_deletion_review/old_knowledge_base/claude_temporal/02_temporal_sequence_warping_ssa.md,.md,10867,7e30263431ba,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# KB 02 — Temporal / sequence / warping / SSA mechanisms / ## Slow Feature Analysis for Change Detection — Wu, Du, Zhang, TGRS 2013 `[P]` / ## Feature-Sequence / Slow Feature Subspace (SFS) for action recognition — `[S]` / ## Enhanced Grassmann Discriminant Analysis with Randomized Time Warping (RTW) — Hayashi/Souza/Fukui, Pattern Recognition 2019 `[S]` / ## Spotting Fingerspelled Words via Temporally-Regularized CCA (TRCCA) — Fukui et al., FG 2016 `[P]` / ## S3CCA — Smoothly Structured Sparse CCA for Partial Pattern Matching — Kobayashi, ICPR 2014 `[P]` / ## Singular Spectrum Analysis — ""Particularities and commonalities of SSA"" (Golyandina-style review) `[S]` / ## Analysis of Temporal Tensor Datasets on the Product Grassmann Manifold — `[P]`"
docs/pending_deletion_review/old_knowledge_base/claude_temporal/03_remote_sensing_cd_and_hsi.md,.md,7494,451953c08efb,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,"# KB 03 — Remote-sensing change detection & hyperspectral baselines / ## The ""model-the-invariant, flag-the-residual"" baselines (the invariance ladder, with citations) / ## A Subspace-Based Change Detection Method for Hyperspectral Images — Wu/Du et al., IEEE 2013 (doc 6459550) `[S]` / ## Hyperspectral Image CD Based on the Balanced Metric / band-selection / unmixing CD `[S]` / ## Spatial Context Awareness for Unsupervised CD in Optical Satellite Images (SiROC-lineage) — Kondmann et al. `[P-internal/S]` / ## Battle Damage Detection via Pixel-Wise T-Test on Sentinel-1 (PWTT) — open-access `[S]` / ## Adaptive Regularized Low-Rank Tensor Decomposition for HSI Denoising & Destriping `[S]` / ## Multitemporal-HSI-CD reviews — Liu et al. ""A Review of CD in Multitemporal Hyperspectral Images"" (IGRSM 2019); 2024 DL-CD reviews; 2025 HSI-LCCD survey `[S]`"
docs/pending_deletion_review/old_knowledge_base/README.md,.md,4020,39c034599bb5,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Research-Mining Knowledge Base / ## Reading And Evidence Status / ## Files / ## Cross-Paper Law / ## Honest Novelty Verdict / ## Next Falsifiable Step
docs/pending_deletion_review/old_learning_map/index.html,.html,808,384dea4ccba1,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,
docs/pending_deletion_review/old_learning_map/research_learning_map.css,.css,10287,4039b63ecbdc,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,
docs/pending_deletion_review/old_learning_map/research_learning_map.html,.html,7714,383406356bc9,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,
docs/pending_deletion_review/old_learning_map/research_learning_map.js,.js,41361,2823d0238527,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,
docs/pending_deletion_review/old_notes/experiments.md,.md,102874,b882637d4158,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Experiment Notes / ## Table Of Contents / ## 1. Current Research Question / ## 2. Trusted Evidence / ## 3. Main Completed Sweep / ## 4. Per-City Findings / ## 5. Immediate Next Experiment / ### 5.1 RTW Phase/Tempo-Invariance Gate
docs/pending_deletion_review/old_notes/feedback.md,.md,26882,24d07d35d0c0,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Feedback Notes / ## Table Of Contents / ## 1. Current Sensei Feedback / ## 2. Subspace Construction Feedback / ## 3. Venus And TPAMI Feedback / ## 4. Project Framing Feedback / ## 5. Older Advisor And Senpai Feedback / ## 6. First Seminar Student Feedback
docs/pending_deletion_review/old_notes/literature.md,.md,55291,707747c1f4b6,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Literature Notes / ## Table Of Contents / ## 1. Must-Cite Core Sources / ## 2. Subspace And Kernel References / ## 3. Reference Code / ## 4. Dataset Context / ## 5. Bookmark Triage Rules / ## 6. Bookmark-Backed Concept Map
docs/pending_deletion_review/old_notes/methods.md,.md,94198,5b1de50f7871,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Method Notes / ## Table Of Contents / ## 1. Current Project Scope / ## 2. Data / ## 3. Phase 1: Prior Maps / ### Feature-Extraction-Like Role / ### Subspace Feature Isolation Route / ### Spectral And Spatial-Band Subspace Candidate
docs/pending_deletion_review/old_notes/README.md,.md,703,c1eb2c223484,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Notes Folder Status
docs/pending_deletion_review/old_notes/reference_bookmarks.md,.md,21421,099fcaf5eb47,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Reference Bookmarks / ## Table Of Contents / ## 1. Current Source And Import File / ## 2. Research Priority Order / ## 3. Categorization Policy / ## 4. Bookmark Tree / ## 5. Research Reading And Zotero Queue / ## 6. Review Buckets
docs/pending_deletion_review/old_notes/research_paper_plan.md,.md,68254,284bbdd9f9ac,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Research Paper Plan / ## Table Of Contents / ## 1. Working Title / ## 2. One-Sentence Thesis / ## 3. Problem Setting / ## 4. Motivation / ### Why geometric methods still matter beside neural networks / ## 5. Research Gap
docs/pending_deletion_review/old_project_docs/CD_TAXONOMY.md,.md,13940,9cf949b12d6f,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Change-Detection Taxonomy For This Research / ## 1. Define The Task Before The Method / ## 2. Universal Pipeline / ## 3. Method Families By Statistical Object / ### 3.1 Point/vector differences / ### 3.2 Invariant transforms and predictive residuals / ### 3.3 Distribution/two-sample change / ### 3.4 Spectral mixture and material change
docs/pending_deletion_review/old_project_docs/PROJECT_BRIEF.md,.md,20815,b2731d3632a6,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Project Brief / ## Table Of Contents / ## 1. Current Scope / ## 2. Problem Statement / ## 3. Implemented Pipeline / ## 4. Current Evidence / ## 5. Immediate Next Decision / ### Completed Temporal And HSI Evidence Path
docs/pending_deletion_review/old_project_docs/RESEARCH_RESET_AUDIT.md,.md,32547,3fd17b77590e,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Research Reset Audit / ## 1. Student Concern And Reset Purpose / ## 2. Anti-Bias Rules / ## 3. Current Project Understanding / ### 3.1 Code Map / ### 3.2 Implemented Methods / ### 3.3 Actual Data Expectations / ## 4. Source Coverage Check
docs/pending_deletion_review/old_project_docs/RUNBOOK.md,.md,51891,b36732ba60a6,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Runbook / ## Table Of Contents / ## 0. Golden Rules / ## 1. Git Workflow / ## 2. Environment Setup / ## 3. Data Layout / ## 4. One-Command Liveness Check / ## 5. Phase 1: Generate Prior Maps
docs/pending_deletion_review/old_project_docs/SECOND_OPINION_RESEARCH_CONTEXT.md,.md,9369,a9ba780b7da5,pending_deletion_review,"old note, old AI synthesis, old project doc, or old learning map",adaptive routing into active docs; duplicate content collapsed,distilled or duplicate; deletion-review candidate after user check,# Second-Opinion Research Context / ## 1. Anti-Bias Rules / ## 2. Current Working Problem / ## 3. Current Project Truth / ## 4. Current Evidence / ## 5. Advisor And Lab Constraints / ## 6. Candidate Research Routes / ### 6.1 Main Recommended Route: Spatially Aware DS
